label,z,x,y,cell_properties,cell_type
1793,72.75852842809364,204.06153846153848,365.0418060200669,"Lhx2-, HnF4a+",1
1794,72.91479782534829,238.98080190282025,201.47426095820592,"Lhx2-, HnF4a-",2
1795,73.52818141787759,242.44231616028185,432.7548069866432,"Lhx2-, HnF4a-",2
1796,73.55605048255383,265.66406829992576,377.8870638455828,"Lhx2-, HnF4a-",2
1797,72.75924364687462,322.32120920149345,197.85571480187883,"Lhx2-, HnF4a-",2
1798,72.75477554918815,358.35506208213945,659.7129894937918,"Lhx2-, HnF4a-",2
1800,73.0450691655511,400.51807228915663,624.2583668005354,"Lhx2+, HnF4a-",0
1801,72.73943217665615,406.2622502628812,601.8895899053628,"Lhx2-, HnF4a-",2
1802,74.28715424285045,21.25386779184248,38.40201593999063,"Lhx2-, HnF4a-",2
1803,74.44914190037673,47.258825170922286,447.0979489326078,"Lhx2-, HnF4a-",2
1805,74.32099717296325,59.74453867900283,428.5735029555384,"Lhx2-, HnF4a-",2
1806,74.50647361826535,66.59362383405262,220.89057496867605,"Lhx2-, HnF4a-",2
1807,74.18915429309232,85.41187863137507,684.85409941898,"Lhx2-, HnF4a-",2
1808,73.73112819105133,107.15550370573705,193.40859181992863,"Lhx2-, HnF4a-",2
1809,73.73168539325843,125.77134831460674,601.8407865168539,"Lhx2-, HnF4a-",2
1810,73.56611570247934,174.46640316205534,148.84297520661158,"Lhx2-, HnF4a-",2
1811,74.20264164059785,203.36913451511992,452.93256864789714,"Lhx2-, HnF4a-",2
1812,72.87078846821814,207.5081625564432,290.1514414727336,"Lhx2-, HnF4a-",2
1813,73.16555801921656,233.7121212121212,381.82557280118255,"Lhx2-, HnF4a-",2
1814,73.37565582371458,270.1264428121721,315.62381951731373,"Lhx2-, HnF4a-",2
1815,74.20165330661322,293.9629258517034,796.4185871743487,"Lhx2-, HnF4a+",1
1816,74.59551300103257,333.4380925560875,453.5692293250728,"Lhx2-, HnF4a-",2
1817,73.79329758713136,343.8533512064343,770.2697050938337,"Lhx2+, HnF4a-",0
1818,72.89973730297723,455.21453590192647,493.34632224168126,"Lhx2+, HnF4a-",0
1819,75.92074497009244,461.43230016313214,390.381593257205,"Lhx2-, HnF4a-",2
1820,74.68571428571428,0.2714285714285714,276.75714285714287,"Lhx2-, HnF4a-",2
1821,75.11904761904762,0.4464285714285714,300.32738095238096,"Lhx2-, HnF4a+",1
1823,75.34537246049662,4.135063957863055,669.8762227238525,"Lhx2-, HnF4a-",2
1824,76.10369350768525,14.86843312686396,163.8826565726084,"Lhx2-, HnF4a-",2
1825,75.41101786098558,20.4024101570906,795.3273079406068,"Lhx2-, HnF4a-",2
1826,75.48041821726032,104.14407230196704,428.1151869572922,"Lhx2-, HnF4a-",2
1827,74.47614503816794,114.90534351145038,408.2980916030534,"Lhx2-, HnF4a-",2
1828,75.06113068791176,156.16332158725294,542.4470660333998,"Lhx2-, HnF4a-",2
1829,72.71453005375469,161.7586740511484,709.6927838410164,"Lhx2-, HnF4a-",2
1830,75.20289238621864,186.0740110591238,412.0467886005955,"Lhx2-, HnF4a-",2
1831,76.74685314685314,236.6818181818182,392.0384615384616,"Lhx2-, HnF4a-",2
1832,75.19743147402721,261.944412497604,235.11750047920265,"Lhx2-, HnF4a-",2
1833,74.76105495893873,272.8360707517372,407.5453253316488,"Lhx2-, HnF4a-",2
1834,74.77963838093281,290.14433942880623,146.14577768645984,"Lhx2-, HnF4a-",2
1835,72.24647887323944,328.7347417840376,751.1558685446009,"Lhx2+, HnF4a-",0
1836,74.38532723826513,358.3211060318876,193.28308618575093,"Lhx2-, HnF4a-",2
1837,74.54026944635658,382.61195791129904,220.72898023404463,"Lhx2-, HnF4a-",2
1839,72.60119840213049,421.09720372836216,283.93075898801595,"Lhx2+, HnF4a-",0
1840,75.69803084683286,462.13851974003296,508.3185566010282,"Lhx2-, HnF4a-",2
1842,76.45500584339696,67.30405142189326,685.5987534086482,"Lhx2-, HnF4a-",2
1843,76.25630636518102,81.78251208992289,283.604888249902,"Lhx2-, HnF4a-",2
1844,75.55305417979889,130.14918205012756,777.9705838211016,"Lhx2-, HnF4a-",2
1845,76.44460680127524,157.0883368756642,416.18132306057385,"Lhx2-, HnF4a-",2
1846,75.60163066800172,206.8066084966385,610.3093977971678,"Lhx2-, HnF4a-",2
1847,75.81850376272688,209.50973882248783,745.4026117751217,"Lhx2+, HnF4a-",0
1848,75.90215531987684,215.24700650017107,473.61398106967727,"Lhx2-, HnF4a-",2
1849,75.69276882727614,260.7085050580742,548.680029973773,"Lhx2-, HnF4a-",2
1850,75.84952267303103,299.83007159904537,234.37040572792364,"Lhx2-, HnF4a-",2
1851,76.66950872919205,323.4859926918392,100.28758966030584,"Lhx2-, HnF4a-",2
1852,76.06396819660281,401.6589085652331,239.27574990964945,"Lhx2+, HnF4a-",0
1853,76.73199070487993,409.8257164988381,300.3392718822618,"Lhx2+, HnF4a-",0
1854,73.9364491308065,428.3986890852095,789.7617554858934,"Lhx2+, HnF4a-",0
1855,77.15048008814733,6.744844955139304,467.12214701715726,"Lhx2-, HnF4a-",2
1856,77.4820309502494,8.615935541629364,382.4599053587416,"Lhx2-, HnF4a-",2
1857,74.59130434782608,14.169565217391304,47.19565217391305,"Lhx2-, HnF4a+",1
1858,76.71730358414432,53.77047234749585,104.0605269404225,"Lhx2-, HnF4a-",2
1859,76.49266173535283,57.40319361277445,258.1280967476811,"Lhx2-, HnF4a-",2
1860,77.18979077014394,73.91066923875945,138.98085769401987,"Lhx2-, HnF4a-",2
1861,77.15787483456229,85.33163168840991,186.00028360748723,"Lhx2-, HnF4a-",2
1862,77.33392793435604,98.08901177310024,392.7784516589368,"Lhx2-, HnF4a-",2
1863,77.3773051554718,152.89379458877372,562.7181316462512,"Lhx2-, HnF4a+",1
1864,77.31789161098737,179.1213066072754,768.9679287305122,"Lhx2-, HnF4a-",2
1865,77.70506580133406,195.86109608797548,102.27483324319452,"Lhx2-, HnF4a-",2
1866,76.98443000270782,229.70335770376388,603.9505821825074,"Lhx2-, HnF4a-",2
1867,74.5212976022567,234.92073342736248,343.7495063469676,"Lhx2-, HnF4a+",1
1868,76.13233201581028,272.8727272727273,92.84758893280632,"Lhx2-, HnF4a-",2
1869,77.89752144899904,288.0157292659676,84.37321258341278,"Lhx2-, HnF4a+",1
1870,76.80152388031965,303.70618844081025,63.56364987920461,"Lhx2-, HnF4a-",2
1871,80.35255741127348,325.2651356993737,738.7173799582464,"Lhx2+, HnF4a-",0
1872,77.37128712871286,344.0012376237624,421.6344884488449,"Lhx2-, HnF4a-",2
1873,77.87628865979381,1.2341678939617085,115.96465390279825,"Lhx2-, HnF4a-",2
1874,78.35338132222012,10.748721348740292,191.80384542527,"Lhx2-, HnF4a+",1
1876,78.24448419797257,20.47724110514808,249.2093023255814,"Lhx2-, HnF4a-",2
1877,77.47509908667931,29.742374633810098,329.3446493193176,"Lhx2-, HnF4a-",2
1878,83.03951300498063,40.30226895406752,665.2412838959601,"Lhx2+, HnF4a-",0
1879,78.55078125,54.4296875,686.796875,"Lhx2-, HnF4a-",2
1880,75.14876033057851,53.56611570247934,690.0454545454545,"Lhx2-, HnF4a-",2
1881,77.85168163776896,82.63630666388134,368.598078128264,"Lhx2-, HnF4a-",2
1882,77.66833834837847,116.0706564136855,58.8859913072551,"Lhx2-, HnF4a-",2
1883,78.10554719985845,119.79642572768292,133.4768645492347,"Lhx2-, HnF4a+",1
1884,78.15261201330463,162.76540794365096,41.760907845822736,"Lhx2-, HnF4a-",2
1885,77.9790919020128,172.9004524886878,333.53315649867375,"Lhx2-, HnF4a-",2
1886,80.47901980530379,190.10943269553545,668.7014658162694,"Lhx2-, HnF4a-",2
1887,75.24156725627314,196.5530645824764,564.8450226244344,"Lhx2-, HnF4a+",1
1888,77.97296555509811,200.4509400301908,640.9655550981199,"Lhx2-, HnF4a-",2
1889,78.1475287069396,216.2244133799301,134.56914628057913,"Lhx2-, HnF4a-",2
1890,78.0618556701031,235.55876288659795,674.8742268041237,"Lhx2-, HnF4a-",2
1891,80.55508744038156,242.66899841017488,10.554848966613672,"Lhx2+, HnF4a-",0
1892,78.31752282083409,245.5954895292644,250.62788616431,"Lhx2-, HnF4a-",2
1893,78.87391740931342,268.7512237981674,460.73415338270365,"Lhx2-, HnF4a+",1
1894,78.4217016029593,274.62235175428765,575.2986212308037,"Lhx2-, HnF4a-",2
1895,76.33182989690722,297.16645189003435,763.3043384879725,"Lhx2+, HnF4a-",0
1896,78.17705047318611,299.12223974763407,573.1368296529969,"Lhx2-, HnF4a-",2
1897,76.94105037513398,300.71596998928186,634.518756698821,"Lhx2-, HnF4a-",2
1898,80.37872763419483,306.7800340812269,40.06915648963363,"Lhx2-, HnF4a-",2
1899,78.3155262104842,336.45738295318125,164.51460584233695,"Lhx2-, HnF4a-",2
1900,77.48868312757202,337.9258116140832,538.0995656149977,"Lhx2-, HnF4a-",2
1901,77.08338770716429,366.7643220670756,569.3509069555005,"Lhx2+, HnF4a-",0
1902,77.98678414096916,403.52995594713656,430.326872246696,"Lhx2-, HnF4a-",2
1903,73.05139518985769,440.22043378286,587.8233795289292,"Lhx2-, HnF4a-",2
1905,79.14035087719299,12.09356725146199,27.59649122807017,"Lhx2-, HnF4a-",2
1906,80.10480349344978,12.026200873362445,31.2882096069869,"Lhx2-, HnF4a-",2
1907,79.28070994862215,54.83489023820645,126.35754320411024,"Lhx2-, HnF4a-",2
1908,79.24477611940299,102.11973466003316,774.171807628524,"Lhx2-, HnF4a-",2
1909,77.1152512998267,129.52166377816292,381.36438474870016,"Lhx2-, HnF4a-",2
1910,78.80916488222698,131.3722483940043,175.69259100642398,"Lhx2-, HnF4a+",1
1911,78.58735716918541,137.2388499815702,284.188352377442,"Lhx2-, HnF4a-",2
1912,79.70575973669776,147.15995611629182,650.1933077345036,"Lhx2+, HnF4a-",0
1913,78.74122473788178,150.02066555234768,239.9688497188877,"Lhx2-, HnF4a-",2
1914,78.91245533435426,167.78279734558447,68.93083205717203,"Lhx2-, HnF4a-",2
1915,78.98688319800125,180.8997501561524,193.17286071205496,"Lhx2-, HnF4a-",2
1916,79.33929524826482,220.66791243993592,85.43166043780032,"Lhx2-, HnF4a-",2
1917,79.16104181951577,236.93983859134264,47.72028613352898,"Lhx2-, HnF4a-",2
1918,75.53638814016172,242.9514824797844,353.9940700808625,"Lhx2-, HnF4a+",1
1919,79.20928725701944,258.08606911447083,283.08984881209506,"Lhx2-, HnF4a-",2
1921,79.17036137260857,263.0479805648345,35.05223200728819,"Lhx2-, HnF4a-",2
1922,79.68635119280407,285.182114457046,478.0409333854778,"Lhx2-, HnF4a-",2
1923,78.99492511449436,310.7892065849734,650.4807525683872,"Lhx2+, HnF4a-",0
1924,78.48754526500603,342.09448041259736,234.1599912213321,"Lhx2-, HnF4a-",2
1925,79.23263368315843,364.0589705147426,640.8705647176412,"Lhx2-, HnF4a-",2
1926,82.07478695268881,379.0839700264473,445.6373053188363,"Lhx2-, HnF4a+",1
1927,78.83445652173913,405.07978260869567,577.5642391304348,"Lhx2+, HnF4a-",0
1928,77.69934249850567,463.70203227734606,443.0063757720661,"Lhx2-, HnF4a-",2
1929,80.1930693069307,2.272277227722772,210.81541725601133,"Lhx2-, HnF4a-",2
1930,80.40163820630293,21.80980147160905,779.6100236012772,"Lhx2-, HnF4a-",2
1931,81.87754096341013,31.26044104964889,707.5104102500924,"Lhx2+, HnF4a-",0
1932,79.83342241225726,40.42401567789061,413.04347051487616,"Lhx2-, HnF4a-",2
1933,80.89782577803041,65.83032542276538,702.9450049737104,"Lhx2-, HnF4a-",2
1934,84.22146507666099,61.97444633730835,677.3168654173764,"Lhx2-, HnF4a-",2
1936,79.37149826299061,95.9402764431961,699.7639145539212,"Lhx2+, HnF4a-",0
1937,79.53098743864903,97.5916313118709,76.5787372098827,"Lhx2-, HnF4a-",2
1938,79.2948717948718,116.64597213809812,374.0759135877246,"Lhx2+, HnF4a-",0
1939,79.74343227567383,167.10610713067211,789.8614807233026,"Lhx2-, HnF4a-",2
1940,79.13462233465847,169.12721358872426,735.7457535236719,"Lhx2-, HnF4a-",2
1941,80.27550047664442,170.7916110581506,640.6793136320305,"Lhx2-, HnF4a-",2
1942,80.10775862068965,177.32471264367817,797.4928160919541,"Lhx2-, HnF4a-",2
1943,79.63499841922226,185.27884919380327,746.5445779323427,"Lhx2-, HnF4a-",2
1944,79.36645962732919,253.6832298136646,530.0329192546584,"Lhx2-, HnF4a-",2
1945,79.91959487391485,354.9088466308392,172.14634146341464,"Lhx2-, HnF4a-",2
1946,83.12625620884833,363.2910939124408,128.7479496361326,"Lhx2-, HnF4a-",2
1947,81.07466000555092,411.77324451845686,291.2350818762143,"Lhx2+, HnF4a-",0
1948,84.2472190692395,413.87026106696936,550.1527809307605,"Lhx2+, HnF4a-",0
1949,80.14084507042253,414.9577464788732,775.7042253521126,"Lhx2-, HnF4a-",2
1950,77.5264483627204,442.448362720403,510.39798488664985,"Lhx2+, HnF4a-",0
1951,81.49300270071201,25.702921679351828,577.1966609378836,"Lhx2-, HnF4a-",2
1952,81.01089950892323,101.74595759971254,610.1645706072584,"Lhx2-, HnF4a-",2
1953,81.67471616507478,112.10091908451972,4.6529104343124885,"Lhx2-, HnF4a-",2
1954,80.61246973365617,136.6008474576271,40.52602905569008,"Lhx2-, HnF4a-",2
1955,80.3080985915493,154.03633162612036,117.80537772087068,"Lhx2-, HnF4a-",2
1956,81.15091463414635,162.8018292682927,285.5147357723577,"Lhx2-, HnF4a-",2
1957,80.97555938037866,191.89432013769363,348.6144578313253,"Lhx2-, HnF4a-",2
1958,81.95875017130328,204.2379059887625,551.5618747430451,"Lhx2-, HnF4a-",2
1959,80.77061973986228,207.9742922723795,427.49502677888296,"Lhx2-, HnF4a-",2
1960,81.23826597131682,228.8589743589744,759.7671664493698,"Lhx2-, HnF4a+",1
1961,77.2778761061947,251.76106194690263,321.624778761062,"Lhx2-, HnF4a-",2
1962,80.9969604863222,262.048294495103,9.566362715298885,"Lhx2-, HnF4a-",2
1963,80.603578892372,281.7348484848485,216.5606060606061,"Lhx2-, HnF4a-",2
1965,80.61970684039088,309.1121064060804,478.4595548317047,"Lhx2-, HnF4a-",2
1966,81.19245475401479,311.81914351261787,275.2204945195004,"Lhx2-, HnF4a-",2
1967,81.07155742633795,327.18600922028463,133.52756063339348,"Lhx2-, HnF4a-",2
1968,80.64975378121703,369.7806894125923,473.380056278579,"Lhx2-, HnF4a+",1
1969,81.09704027171276,387.91994177583695,265.5875788452208,"Lhx2-, HnF4a-",2
1970,81.09370629370629,390.3030303030303,599.5783216783217,"Lhx2-, HnF4a-",2
1971,82.75407407407407,1.6274074074074074,653.1718518518519,"Lhx2-, HnF4a-",2
1972,81.55066771406128,3.695993715632365,4.623723487824038,"Lhx2-, HnF4a-",2
1973,82.90067767894959,3.8744176196526894,613.4218551461245,"Lhx2-, HnF4a-",2
1975,81.79168123033904,59.22229989514156,302.7394267738553,"Lhx2-, HnF4a-",2
1976,79.63618951612904,75.18165322580646,333.9123991935484,"Lhx2-, HnF4a-",2
1977,81.67465388711395,82.10636315228967,407.9223908413206,"Lhx2-, HnF4a-",2
1978,82.20718267859458,81.8241929210424,756.993906391806,"Lhx2-, HnF4a-",2
1979,82.07507914970601,138.39605005276647,307.53731343283584,"Lhx2-, HnF4a-",2
1980,81.4959969977483,147.76169627220415,624.9659744808606,"Lhx2-, HnF4a-",2
1981,82.34524100807438,154.31954979202348,187.90861267433328,"Lhx2-, HnF4a-",2
1982,82.75637279596977,168.7342065491184,223.82760705289672,"Lhx2-, HnF4a-",2
1983,81.69351230425056,184.3360178970917,81.489634601044,"Lhx2-, HnF4a-",2
1984,82.53993536472761,246.71768236380424,363.3074792243767,"Lhx2-, HnF4a+",1
1985,82.14556962025317,246.2792344786016,591.708257986739,"Lhx2+, HnF4a-",0
1986,82.87611607142857,301.9732142857143,757.3337053571429,"Lhx2+, HnF4a-",0
1987,81.8870497881356,311.6729343220339,615.9608050847457,"Lhx2-, HnF4a-",2
1988,81.4554541503694,368.9334202520643,380.3366362451108,"Lhx2-, HnF4a-",2
1989,83.3778857837181,389.4065073579047,298.4177129742136,"Lhx2-, HnF4a-",2
1990,81.56018735362997,397.9648711943794,520.935675253708,"Lhx2-, HnF4a-",2
1991,82.01661589587371,419.4807532539463,514.6294655220161,"Lhx2-, HnF4a-",2
1992,79.10228108903605,422.4459161147903,779.7866077998528,"Lhx2-, HnF4a-",2
1993,83.72380606500818,4.7058289449791175,411.71617940802616,"Lhx2-, HnF4a-",2
1994,82.74638225897388,26.96363465514001,752.6783499342229,"Lhx2-, HnF4a-",2
1995,83.33061120326656,73.89115733061121,244.667729998724,"Lhx2-, HnF4a-",2
1996,82.41097090781633,85.87066246056783,321.3196635120925,"Lhx2-, HnF4a-",2
1997,83.98441410693971,119.352787258248,318.7518771331058,"Lhx2-, HnF4a+",1
1998,82.9891741416641,123.31858954531396,399.0043303433344,"Lhx2-, HnF4a-",2
1999,83.68461030383091,134.37615587846764,709.5049537648613,"Lhx2+, HnF4a-",0
2000,82.23025604038946,145.96520014424812,62.37306166606563,"Lhx2-, HnF4a-",2
2001,81.46086261980831,162.38887779552715,504.2177515974441,"Lhx2-, HnF4a+",1
2002,83.62339514978602,248.85449358059915,215.7303851640513,"Lhx2-, HnF4a-",2
2003,83.38121425428949,255.0957985041795,346.24901011878575,"Lhx2-, HnF4a-",2
2004,82.98146002317498,307.047122441097,534.102742371572,"Lhx2-, HnF4a-",2
2005,82.95295525685877,311.95755846068863,367.8967041060578,"Lhx2-, HnF4a-",2
2006,82.69955583756345,320.53299492385787,241.84549492385787,"Lhx2-, HnF4a-",2
2007,82.35031974420464,332.22162270183856,650.1400879296563,"Lhx2-, HnF4a-",2
2008,83.39179275561669,342.64099037138925,622.5635029802843,"Lhx2-, HnF4a-",2
2009,82.67100897136537,376.7947646552784,620.8973823276392,"Lhx2-, HnF4a-",2
2010,87.6896551724138,388.2327586206897,664.5689655172414,"Lhx2-, HnF4a-",2
2012,84.45973154362416,41.0406413124534,25.25391498881432,"Lhx2-, HnF4a-",2
2013,84.78397212543554,101.8212543554007,269.07020905923343,"Lhx2-, HnF4a-",2
2014,83.93823724320742,102.88667992047714,234.13982770046388,"Lhx2-, HnF4a-",2
2015,84.84042826552462,129.31554603854389,566.4466809421841,"Lhx2-, HnF4a-",2
2016,83.40779414506805,259.3524146932687,622.8459817266455,"Lhx2-, HnF4a-",2
2017,83.98855662312425,280.4434848321278,115.225412933175,"Lhx2-, HnF4a-",2
2018,83.68621107966032,290.58770723817224,332.7414476344521,"Lhx2-, HnF4a-",2
2019,83.76271186440678,300.1991525423729,498.6257062146893,"Lhx2-, HnF4a-",2
2020,83.6729073185827,323.81927897261335,793.3656196812626,"Lhx2-, HnF4a-",2
2021,84.21153846153847,352.2290888722928,150.43614637789395,"Lhx2-, HnF4a-",2
2023,84.32887804878048,420.0532682926829,471.65785365853657,"Lhx2-, HnF4a+",1
2024,82.69114541023558,423.31112916328186,384.9613322502031,"Lhx2+, HnF4a-",0
2025,82.65580878265703,422.32329071706505,407.3101723179544,"Lhx2-, HnF4a-",2
2026,80.38452443510246,440.87256962690486,506.47806095638464,"Lhx2+, HnF4a-",0
2027,83.64583333333333,0.6875,140.16369047619048,"Lhx2-, HnF4a-",2
2028,84.44220489977728,8.368485523385301,357.6472160356348,"Lhx2-, HnF4a-",2
2029,85.16702819956616,17.004483007953723,650.9694866232827,"Lhx2-, HnF4a-",2
2030,82.17123501823866,19.652214695153727,542.2836894215737,"Lhx2-, HnF4a+",1
2031,84.62554753166805,33.8580561145969,389.7380134959157,"Lhx2-, HnF4a-",2
2032,85.74982674982675,57.931947331947335,364.5111573111573,"Lhx2-, HnF4a-",2
2033,85.97308813635344,81.02601480152501,648.847200418629,"Lhx2+, HnF4a-",0
2034,84.88131731565866,122.6039768019884,104.7152029826015,"Lhx2-, HnF4a-",2
2035,86.12626262626263,129.84343434343435,378.050505050505,"Lhx2-, HnF4a-",2
2036,85.04326923076923,150.27211538461538,139.7423076923077,"Lhx2-, HnF4a-",2
2037,88.87662218972766,171.00237616523486,291.9157375251325,"Lhx2-, HnF4a-",2
2038,85.28569159917421,176.7660790852787,132.29156741305383,"Lhx2-, HnF4a-",2
2039,84.77716482781679,201.04914744232696,37.83826479438315,"Lhx2-, HnF4a-",2
2040,84.42011064106737,216.30491376505043,322.2619589977221,"Lhx2-, HnF4a-",2
2041,79.59511868940154,222.64159144098963,637.7850217318622,"Lhx2-, HnF4a-",2
2042,80.86167557932264,242.3575757575757,314.08306595365417,"Lhx2-, HnF4a-",2
2043,84.82314266929652,281.28829717291256,644.8829717291255,"Lhx2-, HnF4a-",2
2044,85.27030270702761,319.9067875716762,335.5742098946526,"Lhx2-, HnF4a-",2
2045,85.04905008635579,322.8998272884283,492.86217616580313,"Lhx2-, HnF4a-",2
2046,84.34530892448512,328.8848970251716,633.5846681922196,"Lhx2-, HnF4a-",2
2047,86.17227916056613,369.7188872620791,175.0876037091264,"Lhx2+, HnF4a-",0
2048,85.01724137931035,400.9528735632184,366.339367816092,"Lhx2-, HnF4a-",2
2049,87.38857827476038,421.564696485623,766.7244408945687,"Lhx2-, HnF4a-",2
2050,86.03624813153961,19.06352765321375,82.1150971599402,"Lhx2-, HnF4a-",2
2051,85.73633171710416,77.1946162849022,41.01688680822605,"Lhx2-, HnF4a-",2
2052,86.26859558726385,81.06751222090104,630.6513409961685,"Lhx2-, HnF4a-",2
2053,86.88306451612904,96.17552923387096,104.27041330645162,"Lhx2-, HnF4a-",2
2054,87.0719117783338,103.46149569085348,581.8914836437772,"Lhx2-, HnF4a+",1
2055,85.43118756936737,125.87162412134666,427.1644469108398,"Lhx2-, HnF4a-",2
2056,86.47919010123735,139.31158605174352,532.0101237345332,"Lhx2-, HnF4a-",2
2057,85.68383578245721,174.12770792304195,614.0298439630359,"Lhx2-, HnF4a-",2
2058,85.62310756972111,232.7613545816733,665.2886454183267,"Lhx2-, HnF4a-",2
2059,86.58702333523051,243.16516789982924,791.5757541263517,"Lhx2-, HnF4a-",2
2060,87.64217252396166,278.9546906767354,360.2849259366831,"Lhx2-, HnF4a-",2
2061,85.11030741410488,279.7128061811606,740.0744698339635,"Lhx2+, HnF4a-",0
2062,83.12792596624932,288.7833424060969,724.7675557974959,"Lhx2+, HnF4a-",0
2063,87.144578313253,291.43373493975906,719.3855421686746,"Lhx2-, HnF4a-",2
